created_at,entry_id,Temperature (C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-06-23 00:18:53 CET,12217,24.9375,100,5.265,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:19:13 CET,12218,24.9375,100,5.477,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:19:33 CET,12219,24.9375,100,5.468,8.33832,0.45842,152,50,8.67,6.67
2021-06-23 00:19:54 CET,12220,24.9375,100,7.243,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:20:14 CET,12221,24.9375,100,9.441,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:20:34 CET,12222,24.9375,100,7.497,8.3247,0.45842,149,50,8.67,6.67
2021-06-23 00:20:53 CET,12223,24.9375,100,8.528,8.32924,0.45842,155,50,8.67,6.67
2021-06-23 00:22:28 CET,12224,24.9375,100,6.474,8.33378,0.45842,155,50,8.67,6.67
2021-06-23 00:22:48 CET,12225,24.9375,100,7.742,8.33832,0.45842,151,50,8.67,6.67
2021-06-23 00:23:08 CET,12226,24.9375,100,7.429,8.32924,0.45842,148,50,8.67,6.67
2021-06-23 00:23:27 CET,12227,24.9375,100,7.759,8.3247,0.45842,150,50,8.67,6.67
2021-06-23 00:23:47 CET,12228,24.9375,100,3.642,8.32924,0.45842,149,50,8.67,6.67
2021-06-23 00:24:07 CET,12229,24.9375,100,9.737,8.31108,0.45842,148,50,8.67,6.67
2021-06-23 00:24:27 CET,12230,24.9375,100,11.131,8.33832,0.45842,148,50,8.67,6.67
2021-06-23 00:24:47 CET,12231,24.9375,100,5.113,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:25:07 CET,12232,24.9375,100,7.53,8.32924,0.45842,149,50,8.67,6.67
2021-06-23 00:25:28 CET,12233,24.9375,100,8.317,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:25:48 CET,12234,24.9375,100,10.446,8.33378,0.45842,151,50,8.67,6.67
2021-06-23 00:26:08 CET,12235,24.9375,100,12.898,8.33832,0.45842,153,50,8.67,6.67
2021-06-23 00:26:27 CET,12236,24.9375,100,5.138,8.32924,0.45842,152,50,8.67,6.67
2021-06-23 00:26:47 CET,12237,24.9375,100,6.33,8.33832,0.45842,153,50,8.67,6.67
2021-06-23 00:27:07 CET,12238,24.9375,100,6.474,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:27:27 CET,12239,24.9375,100,7.252,8.34286,0.45842,151,50,8.67,6.67
2021-06-23 00:27:47 CET,12240,24.9375,100,7.26,8.33378,0.45842,157,50,8.67,6.67
2021-06-23 00:28:44 CET,12241,24.875,100,7.928,8.32016,0.45842,151,50,8.67,6.67
2021-06-23 00:29:40 CET,12242,24.9375,100,6.575,8.33832,0.45842,150,50,8.67,6.67
2021-06-23 00:30:01 CET,12243,24.9375,100,7.133,8.3247,0.45842,150,50,8.67,6.67
2021-06-23 00:30:20 CET,12244,24.875,100,4.04,8.32016,0.45842,150,50,8.67,6.67
2021-06-23 00:32:32 CET,12245,24.9375,100,7.86,8.33832,0.45842,150,50,8.67,6.67
2021-06-23 00:32:52 CET,12246,24.9375,100,8.553,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:33:49 CET,12247,24.9375,100,8.418,8.3247,0.45842,148,50,8.67,6.67
2021-06-23 00:34:09 CET,12248,24.9375,100,7.809,8.33378,0.45842,149,50,8.67,6.67
2021-06-23 00:34:28 CET,12249,24.9375,100,2.358,8.33832,0.45842,149,50,8.67,6.67
2021-06-23 00:34:48 CET,12250,24.9375,100,6.55,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:35:09 CET,12251,24.9375,100,7.759,8.33832,0.45842,147,50,8.67,6.67
2021-06-23 00:35:29 CET,12252,24.9375,100,8.325,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:35:49 CET,12253,24.9375,100,5.206,8.32924,0.45842,153,50,8.67,6.67
2021-06-23 00:36:08 CET,12254,24.9375,100,8.908,8.32924,0.45842,149,50,8.67,6.67
2021-06-23 00:36:28 CET,12255,24.875,100,8.088,8.32016,0.45842,150,50,8.67,6.67
2021-06-23 00:36:48 CET,12256,24.9375,100,0.811,8.3247,0.45842,149,50,8.67,6.67
2021-06-23 00:37:08 CET,12257,24.9375,100,7.581,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:38:42 CET,12258,24.9375,100,5.35,8.3247,0.45842,149,50,8.67,6.67
2021-06-23 00:39:39 CET,12259,24.875,100,4.86,8.32924,0.45842,151,50,8.67,6.67
2021-06-23 00:39:59 CET,12260,24.875,100,5.679,8.3247,0.45842,149,50,8.67,6.67
2021-06-23 00:40:19 CET,12261,24.875,100,7.116,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:40:39 CET,12262,24.875,100,6.601,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:41:00 CET,12263,24.875,100,9.508,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:41:20 CET,12264,24.9375,100,8.088,8.32924,0.45842,149,50,8.67,6.67
2021-06-23 00:41:40 CET,12265,24.875,100,7.294,8.32016,0.45842,145,50,8.67,6.67
2021-06-23 00:42:00 CET,12266,24.875,100,7.311,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:42:21 CET,12267,24.9375,100,8.672,8.33832,0.45842,150,50,8.67,6.67
2021-06-23 00:42:41 CET,12268,24.875,100,8.925,8.3247,0.45842,151,50,8.67,6.67
2021-06-23 00:43:01 CET,12269,24.9375,100,6.778,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:43:21 CET,12270,24.875,100,0.481,8.32924,0.45842,149,50,8.67,6.67
2021-06-23 00:43:41 CET,12271,24.875,100,6.66,8.32924,0.45842,151,50,8.67,6.67
2021-06-23 00:44:01 CET,12272,24.875,100,5.722,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:44:58 CET,12273,24.875,100,8.426,8.33378,0.45842,151,50,8.67,6.67
2021-06-23 00:45:18 CET,12274,24.9375,100,7.666,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:45:38 CET,12275,24.9375,100,8.3,8.33378,0.45842,154,50,8.67,6.67
2021-06-23 00:46:34 CET,12276,24.875,100,7.099,8.35194,0.45842,149,50,8.67,6.67
2021-06-23 00:46:54 CET,12277,24.875,100,7.353,8.33378,0.45842,149,50,8.67,6.67
2021-06-23 00:47:14 CET,12278,24.9375,100,8.883,8.33378,0.45842,150,50,8.67,6.67
2021-06-23 00:47:34 CET,12279,24.875,100,9.551,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:48:31 CET,12280,24.875,100,8.012,8.33832,0.45842,150,50,8.67,6.67
2021-06-23 00:48:51 CET,12281,24.875,100,8.105,8.33832,0.45842,149,50,8.67,6.67
2021-06-23 00:49:11 CET,12282,24.875,100,7.556,8.33378,0.45842,151,50,8.67,6.67
2021-06-23 00:49:30 CET,12283,24.9375,100,6.22,8.34286,0.45842,153,50,8.67,6.67
2021-06-23 00:49:50 CET,12284,24.875,100,7.446,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:50:10 CET,12285,24.9375,100,8.181,8.3247,0.45842,151,50,8.67,6.67
2021-06-23 00:50:30 CET,12286,24.875,100,10.818,8.32924,0.45842,148,50,8.67,6.67
2021-06-23 00:50:50 CET,12287,24.875,100,7.099,8.33832,0.45842,148,50,8.67,6.67
2021-06-23 00:51:10 CET,12288,24.875,100,10.937,8.32924,0.45842,151,50,8.67,6.67
2021-06-23 00:51:29 CET,12289,24.875,100,9.737,8.34286,0.45842,151,50,8.67,6.67
2021-06-23 00:51:49 CET,12290,24.9375,100,11.03,8.33832,0.45842,149,50,8.67,6.67
2021-06-23 00:52:09 CET,12291,24.875,100,6.246,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:52:29 CET,12292,24.875,100,4.691,8.33832,0.45842,149,50,8.67,6.67
2021-06-23 00:52:49 CET,12293,24.875,100,6.229,8.33378,0.45842,149,50,8.67,6.67
2021-06-23 00:53:09 CET,12294,24.875,100,6.575,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:53:29 CET,12295,24.875,100,12.712,8.37917,0.45842,151,50,8.67,6.67
2021-06-23 00:53:49 CET,12296,24.875,100,6.922,8.3247,0.45842,149,50,8.67,6.67
2021-06-23 00:54:08 CET,12297,24.875,100,7.133,8.33832,0.45842,149,50,8.67,6.67
2021-06-23 00:54:28 CET,12298,24.875,100,6.136,8.33378,0.45842,149,50,8.67,6.67
2021-06-23 00:54:48 CET,12299,24.875,100,6.736,8.33832,0.45842,149,50,8.67,6.67
2021-06-23 00:55:07 CET,12300,24.875,100,11.216,8.34286,0.45842,146,50,8.67,6.67
2021-06-23 00:55:27 CET,12301,24.875,100,6.305,8.34286,0.45842,148,50,8.67,6.67
2021-06-23 00:55:47 CET,12302,24.875,100,7.302,8.33378,0.45842,147,50,8.67,6.67
2021-06-23 00:56:07 CET,12303,24.875,100,6.499,8.33378,0.45842,149,50,8.67,6.67
2021-06-23 00:56:26 CET,12304,24.875,100,8.469,8.33832,0.45842,147,50,8.67,6.67
2021-06-23 00:57:23 CET,12305,24.875,100,7.869,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 00:57:42 CET,12306,24.875,100,7.099,8.33832,0.45842,147,50,8.67,6.67
2021-06-23 00:58:02 CET,12307,24.875,100,6.592,8.33832,0.45842,148,50,8.67,6.67
2021-06-23 00:58:22 CET,12308,24.875,100,7.116,8.34286,0.45842,148,50,8.67,6.67
2021-06-23 00:58:42 CET,12309,24.875,100,2.916,8.32924,0.45842,145,50,8.67,6.67
2021-06-23 00:59:02 CET,12310,24.875,100,7.547,8.33378,0.45842,147,50,8.67,6.67
2021-06-23 00:59:22 CET,12311,24.875,100,7.125,8.32924,0.45842,150,50,8.67,6.67
2021-06-23 00:59:42 CET,12312,24.8125,100,8.857,8.33832,0.45842,147,50,8.67,6.67
2021-06-23 01:00:01 CET,12313,24.875,100,10.894,8.34286,0.45842,147,50,8.67,6.67
2021-06-23 01:01:35 CET,12314,24.9375,100,9.077,8.3247,0.45842,145,50,8.67,6.67
2021-06-23 01:02:32 CET,12315,24.875,100,6.871,8.33832,0.45842,147,50,8.67,6.67
2021-06-23 01:02:52 CET,12316,24.875,100,6.643,8.32924,0.45842,147,50,8.67,6.67
2021-06-23 01:03:12 CET,12317,24.875,100,6.761,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:04:09 CET,12318,24.875,100,7.074,8.33378,0.45842,149,50,8.67,6.67
2021-06-23 01:04:28 CET,12319,24.9375,100,6.947,8.33378,0.45842,145,50,8.67,6.67
2021-06-23 01:04:48 CET,12320,24.875,100,7.099,8.32924,0.45842,145,50,8.67,6.67
2021-06-23 01:05:08 CET,12321,24.875,100,3.059,8.33378,0.45842,153,50,8.67,6.67
2021-06-23 01:06:05 CET,12322,24.875,100,7.395,8.33378,0.45842,145,50,8.67,6.67
2021-06-23 01:07:38 CET,12323,24.875,100,7.632,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:07:58 CET,12324,24.9375,100,4.403,8.32924,0.45842,145,50,8.67,6.67
2021-06-23 01:08:18 CET,12325,24.875,100,6.761,8.33832,0.45842,147,50,8.67,6.67
2021-06-23 01:08:37 CET,12326,24.9375,100,6.009,8.33832,0.45842,147,50,8.67,6.67
2021-06-23 01:08:57 CET,12327,24.9375,100,5.443,8.34286,0.45842,148,50,8.67,6.67
2021-06-23 01:09:17 CET,12328,24.875,100,5.358,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:09:36 CET,12329,24.9375,100,8.477,8.32924,0.45842,146,50,8.67,6.67
2021-06-23 01:09:56 CET,12330,24.875,100,8.46,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:10:16 CET,12331,24.875,100,6.102,8.33832,0.45842,148,50,8.67,6.67
2021-06-23 01:10:35 CET,12332,24.875,100,7.311,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:10:55 CET,12333,24.875,100,9.576,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 01:11:15 CET,12334,24.875,100,6.668,8.33832,0.45842,146,50,8.67,6.67
2021-06-23 01:12:11 CET,12335,24.875,100,9.179,8.32924,0.45842,146,50,8.67,6.67
2021-06-23 01:12:31 CET,12336,24.875,100,6.761,8.33378,0.45842,147,50,8.67,6.67
2021-06-23 01:12:52 CET,12337,24.875,100,5.189,8.3247,0.45842,146,50,8.67,6.67
2021-06-23 01:13:11 CET,12338,24.875,100,8.722,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:13:31 CET,12339,24.875,100,7.598,8.34286,0.45842,147,50,8.67,6.67
2021-06-23 01:14:28 CET,12340,24.875,100,5.231,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:14:47 CET,12341,24.875,100,7.809,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:15:07 CET,12342,24.875,100,6.305,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:15:27 CET,12343,24.875,100,5.215,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:15:46 CET,12344,24.875,100,8.097,8.34286,0.45842,144,50,8.67,6.67
2021-06-23 01:16:06 CET,12345,24.875,100,11.089,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:16:26 CET,12346,24.875,100,7.497,8.32924,0.45842,146,50,8.67,6.67
2021-06-23 01:16:46 CET,12347,24.875,100,6.567,8.33378,0.45842,143,50,8.67,6.67
2021-06-23 01:17:05 CET,12348,24.875,100,10.911,8.34286,0.45842,146,50,8.67,6.67
2021-06-23 01:17:25 CET,12349,24.875,100,6.127,8.3247,0.45842,145,50,8.67,6.67
2021-06-23 01:17:44 CET,12350,24.875,100,8.055,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:18:04 CET,12351,24.875,100,10.531,8.32924,0.45842,147,50,8.67,6.67
2021-06-23 01:18:24 CET,12352,24.875,100,7.353,8.3474,0.45842,145,50,8.67,6.67
2021-06-23 01:18:43 CET,12353,24.875,100,6.913,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 01:19:03 CET,12354,24.875,100,7.446,8.36101,0.45842,146,50,8.67,6.67
2021-06-23 01:19:23 CET,12355,24.875,100,7.159,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 01:19:43 CET,12356,24.875,100,2.476,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 01:20:02 CET,12357,24.8125,100,6.381,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:20:22 CET,12358,24.8125,100,4.648,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:21:19 CET,12359,24.875,100,4.834,8.33832,0.45842,146,50,8.67,6.67
2021-06-23 01:21:39 CET,12360,24.875,100,8.114,8.32924,0.45842,145,50,8.67,6.67
2021-06-23 01:22:35 CET,12361,24.875,100,5.679,8.32924,0.45842,146,50,8.67,6.67
2021-06-23 01:23:32 CET,12362,24.8125,100,8.038,8.32924,0.45842,145,50,8.67,6.67
2021-06-23 01:24:28 CET,12363,24.875,100,7.108,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:24:48 CET,12364,24.875,100,6.609,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:25:08 CET,12365,24.8125,100,5.536,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:25:27 CET,12366,24.875,100,5.865,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:25:47 CET,12367,24.875,100,5.62,8.33378,0.45842,145,50,8.67,6.67
2021-06-23 01:26:07 CET,12368,24.875,100,5.671,8.33378,0.45842,145,50,8.67,6.67
2021-06-23 01:26:26 CET,12369,24.875,100,4.783,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:26:46 CET,12370,24.875,100,6.964,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:27:06 CET,12371,24.875,100,5.046,8.35194,0.45842,144,50,8.67,6.67
2021-06-23 01:27:26 CET,12372,24.875,100,8.021,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:28:22 CET,12373,24.875,100,9.77,8.30654,0.45842,144,50,8.67,6.67
2021-06-23 01:28:42 CET,12374,24.875,100,7.353,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:29:02 CET,12375,24.875,100,7.167,8.3474,0.45842,144,50,8.67,6.67
2021-06-23 01:30:36 CET,12376,24.875,100,7.108,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:32:09 CET,12377,24.875,100,8.722,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:32:29 CET,12378,24.8125,100,5.079,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:32:49 CET,12379,24.875,100,6.837,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:33:09 CET,12380,24.875,100,6.499,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:33:29 CET,12381,24.875,100,7.226,8.3247,0.45842,144,50,8.67,6.67
2021-06-23 01:34:25 CET,12382,24.8125,100,4.64,8.3247,0.45842,150,50,8.67,6.67
2021-06-23 01:35:23 CET,12383,24.8125,100,7.691,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:35:42 CET,12384,24.875,100,6.93,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:36:02 CET,12385,24.8125,100,7.099,8.32016,0.45842,147,50,8.67,6.67
2021-06-23 01:36:22 CET,12386,24.8125,100,6.601,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 01:36:42 CET,12387,24.875,100,8.528,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:38:16 CET,12388,24.875,100,5.764,8.33378,0.45842,145,50,8.67,6.67
2021-06-23 01:38:36 CET,12389,24.875,100,11.934,8.3247,0.45842,145,50,8.67,6.67
2021-06-23 01:39:33 CET,12390,24.8125,100,7.742,8.39279,0.45842,145,50,8.67,6.67
2021-06-23 01:39:53 CET,12391,24.8125,100,9.449,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:40:50 CET,12392,24.8125,100,6.432,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:41:10 CET,12393,24.8125,100,6.491,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 01:41:30 CET,12394,24.8125,100,5.51,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:41:50 CET,12395,24.875,100,8.426,8.33378,0.45842,145,50,8.67,6.67
2021-06-23 01:42:10 CET,12396,24.8125,100,9.077,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:42:30 CET,12397,24.8125,100,3.82,8.32016,0.45842,145,50,8.67,6.67
2021-06-23 01:42:49 CET,12398,24.8125,100,5.603,8.3247,0.45842,145,50,8.67,6.67
2021-06-23 01:43:46 CET,12399,24.8125,100,6.178,8.3247,0.45842,146,50,8.67,6.67
2021-06-23 01:44:42 CET,12400,24.8125,100,3.296,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:45:39 CET,12401,24.8125,100,1.622,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:48:27 CET,12402,24.8125,100,7.226,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:48:46 CET,12403,24.75,100,6.592,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:49:06 CET,12404,24.8125,100,5.848,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:49:25 CET,12405,24.8125,100,4.682,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:49:45 CET,12406,24.8125,100,5.434,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:50:05 CET,12407,24.8125,100,4.166,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:50:24 CET,12408,24.8125,100,7.066,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:50:44 CET,12409,24.8125,100,9.086,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:52:17 CET,12410,24.8125,100,6.761,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:53:51 CET,12411,24.8125,100,4.488,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:54:10 CET,12412,24.8125,100,5.561,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:54:30 CET,12413,24.8125,100,8.688,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 01:54:50 CET,12414,24.8125,100,6.432,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:55:09 CET,12415,24.8125,100,6.305,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 01:55:29 CET,12416,24.75,100,5.95,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:55:49 CET,12417,24.8125,100,6.305,8.33378,0.45842,146,50,8.67,6.67
2021-06-23 01:56:09 CET,12418,24.75,100,7.666,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:57:05 CET,12419,24.8125,100,6.339,8.32924,0.45842,143,50,8.67,6.67
2021-06-23 01:57:25 CET,12420,24.8125,100,5.417,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:57:44 CET,12421,24.8125,100,12.128,8.33378,0.45842,139,50,8.67,6.67
2021-06-23 01:58:04 CET,12422,24.8125,100,7.099,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 01:58:23 CET,12423,24.8125,100,7.725,8.32924,0.45842,143,50,8.67,6.67
2021-06-23 01:58:43 CET,12424,24.8125,100,7.471,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 01:59:03 CET,12425,24.8125,100,7.877,8.3247,0.45842,144,50,8.67,6.67
2021-06-23 01:59:22 CET,12426,24.8125,100,9.128,8.36555,0.45842,144,50,8.67,6.67
2021-06-23 01:59:42 CET,12427,24.8125,100,6.034,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:00:01 CET,12428,24.8125,100,6.88,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 02:00:58 CET,12429,24.75,100,3.904,8.3474,0.45842,144,50,8.67,6.67
2021-06-23 02:01:17 CET,12430,24.75,100,6.601,8.3247,0.45842,145,50,8.67,6.67
2021-06-23 02:02:14 CET,12431,24.8125,100,7.404,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 02:02:33 CET,12432,24.8125,100,6.119,8.3247,0.45842,144,50,8.67,6.67
2021-06-23 02:02:53 CET,12433,24.75,100,7.437,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 02:04:26 CET,12434,24.8125,100,5.519,8.3247,0.45842,145,50,8.67,6.67
2021-06-23 02:05:23 CET,12435,24.75,100,6.635,8.33832,0.45842,139,50,8.67,6.67
2021-06-23 02:05:42 CET,12436,24.75,100,4.699,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:06:02 CET,12437,24.75,100,8.063,8.34286,0.45842,144,50,8.67,6.67
2021-06-23 02:06:59 CET,12438,24.75,100,5.84,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 02:07:18 CET,12439,24.8125,100,7.387,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 02:07:38 CET,12440,24.75,100,7.852,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 02:08:35 CET,12441,24.8125,100,6.744,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 02:08:54 CET,12442,24.8125,100,5.519,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:09:14 CET,12443,24.8125,100,7.488,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:09:34 CET,12444,24.8125,100,8.57,8.33832,0.45842,146,50,8.67,6.67
2021-06-23 02:09:54 CET,12445,24.8125,100,5.772,8.33832,0.45842,142,50,8.67,6.67
2021-06-23 02:10:50 CET,12446,24.8125,100,6.364,8.32924,0.45842,146,50,8.67,6.67
2021-06-23 02:11:10 CET,12447,24.8125,100,6.913,8.32924,0.45842,145,50,8.67,6.67
2021-06-23 02:11:29 CET,12448,24.75,100,4.876,8.32924,0.45842,144,50,8.67,6.67
2021-06-23 02:11:49 CET,12449,24.8125,100,6.457,8.32924,0.45842,146,50,8.67,6.67
2021-06-23 02:13:22 CET,12450,24.8125,100,10.041,8.35194,0.45842,149,50,8.67,6.67
2021-06-23 02:13:42 CET,12451,24.8125,100,7.353,8.33378,0.45842,148,50,8.67,6.67
2021-06-23 02:14:02 CET,12452,24.75,100,6.271,8.33832,0.45842,145,50,8.67,6.67
2021-06-23 02:14:22 CET,12453,24.8125,100,5.24,8.32924,0.45842,145,50,8.67,6.67
2021-06-23 02:14:41 CET,12454,24.75,100,4.454,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 02:15:01 CET,12455,24.8125,100,7.066,8.33378,0.45842,145,50,8.67,6.67
2021-06-23 02:15:20 CET,12456,24.8125,100,6.635,8.34286,0.45842,145,50,8.67,6.67
2021-06-23 02:15:40 CET,12457,24.8125,100,6.778,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:16:00 CET,12458,24.8125,100,6.55,8.33378,0.45842,143,50,8.67,6.67
2021-06-23 02:16:56 CET,12459,24.8125,100,6.601,8.33378,0.45842,145,50,8.67,6.67
2021-06-23 02:17:16 CET,12460,24.8125,100,7.776,8.3474,0.45842,146,50,8.67,6.67
2021-06-23 02:17:36 CET,12461,24.75,100,4.783,8.34286,0.45842,145,50,8.67,6.67
2021-06-23 02:19:09 CET,12462,24.8125,100,5.688,8.34286,0.45842,145,50,8.67,6.67
2021-06-23 02:19:29 CET,12463,24.75,100,6.99,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 02:20:25 CET,12464,24.8125,100,5.772,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 02:20:45 CET,12465,24.8125,100,6.322,8.3474,0.45842,144,50,8.67,6.67
2021-06-23 02:21:43 CET,12466,24.8125,100,4.073,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:22:02 CET,12467,24.75,100,3.558,8.34286,0.45842,144,50,8.67,6.67
2021-06-23 02:22:22 CET,12468,24.8125,100,4.023,8.3474,0.45842,144,50,8.67,6.67
2021-06-23 02:22:41 CET,12469,24.75,100,6.364,8.37917,0.45842,144,50,8.67,6.67
2021-06-23 02:23:38 CET,12470,24.75,100,8.553,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:23:57 CET,12471,24.8125,100,9.094,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:24:17 CET,12472,24.75,100,6.22,8.34286,0.45842,146,50,8.67,6.67
2021-06-23 02:24:36 CET,12473,24.75,100,7.437,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:24:56 CET,12474,24.75,100,7.015,8.34286,0.45842,144,50,8.67,6.67
2021-06-23 02:25:16 CET,12475,24.75,100,6.795,8.33378,0.45842,144,50,8.67,6.67
2021-06-23 02:25:35 CET,12476,24.75,100,15.247,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:25:55 CET,12477,24.8125,100,8.57,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:26:51 CET,12478,24.8125,100,3.33,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:27:11 CET,12479,24.75,100,6.364,8.3474,0.45842,144,50,8.67,6.67
2021-06-23 02:28:07 CET,12480,24.75,100,4.741,8.33378,0.45842,158,50,8.67,6.67
2021-06-23 02:28:27 CET,12481,24.75,100,4.124,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:28:46 CET,12482,24.75,100,6.102,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:29:06 CET,12483,24.75,100,4.564,8.36555,0.45842,144,50,8.67,6.67
2021-06-23 02:29:25 CET,12484,24.8125,100,6.094,8.33832,0.45842,144,50,8.67,6.67
2021-06-23 02:29:45 CET,12485,24.75,100,4.783,8.36555,0.45842,144,50,8.67,6.67
2021-06-23 02:30:05 CET,12486,24.8125,100,3.795,8.33832,0.45842,144,50,8.67,6.67
